toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate,cdpp,pl_perturbed
5486.01,291109653,PC,12h42m11.88s,190.549504,+03d47m18.96s,3.788601,-59.662,0.07,-0.07,0.0,-96.926,0.037,-0.037,0.0,2459691.062965,0.001458,-0.001458,0,2.0247088,7.2e-06,-7.2e-06,0,1.34,0.178,-0.178,0,4390.0,5.13444,-5.13444,0,3.7963,0.178134,-0.178134,0,53.3297,,,,752.0,,,,12.2937,0.007,-0.007,0,89.6811,0.26755,-0.26755,0,3654.0,157.0,-157.0,0,4.69,0.01,-0.01,0,0.55,0.02,-0.02,0,2022-04-20 19:54:43,2025-01-06 12:03:13,,3.852664812191346
6077.01,196066560,PC,20h59m39.33s,314.913879,+40d42m21.64s,40.706012,28.281,0.062,-0.062,0.0,29.531,0.069,-0.069,0.0,2458713.480434,0.001835,-0.001835,0,2.2111104,1.16e-05,-1.16e-05,0,2.1060279,0.4376893,-0.4376893,0,1956.0116833,200.30565,-200.30565,0,2.9944585,1.1183779,-1.1183779,0,95.0381191,,,,796.3320731,,,,12.3475,0.007,-0.007,0,124.484,0.599,-0.599,0,3761.0,157.0,-157.0,0,4.60411,0.0116478,-0.0116478,0,0.656735,0.019274,-0.019274,0,2023-02-23 20:53:03,2025-01-01 12:03:18,1078.5972511428954 ppm,3.89592832558471
7030.01,430930679,PC,22h16m39.24s,334.163501,+52d55m28.17s,52.924493,-114.131,0.064,-0.064,0.0,-109.74,0.055,-0.055,0.0,2460419.652587,0.003018,-0.003018,0,2.5604496,9.4e-06,-9.4e-06,0,1.339,0.446,-0.446,0,423.0,47.9762,-47.9762,0,1.60134,0.161543,-0.161543,0,127.195,,,,935.0,,,,9.6396,0.006,-0.006,0,60.445,0.14755,-0.14755,0,4679.0,129.0,-129.0,0,4.54,0.1,-0.1,0,0.77,0.06,-0.06,0,2024-05-30 23:42:41,2025-01-01 12:03:18,275.0426580179073 ppm,1.682771520872375
4491.01,193336820,PC,20h22m45.54s,305.689744,+47d18m31.03s,47.308619,227.022,0.039,-0.039,0.0,204.489,0.043,-0.043,0.0,2460550.715057,0.001502,-0.001502,0,5.006622,6.6e-06,-6.6e-06,0,1.66,0.512,-0.512,0,1290.0,85.8561,-85.8561,0,2.22447,0.24637,-0.24637,0,47.6469,,,,731.0,,,,10.4382,0.006,-0.006,0,46.4488,0.051,-0.051,0,4006.0,123.3,-123.3,0,4.68,0.12,-0.12,0,0.6,0.06,-0.06,0,2021-10-07 00:20:04,2024-12-21 12:03:02,320.1842794801128 ppm,2.439615569041661
7172.01,302173245,PC,00h34m56.52s,8.73548,+17d03m23.01s,17.056391,29.805,0.072,-0.072,0.0,-23.39,0.043,-0.043,0.0,2460585.788869,0.002807,-0.002807,0,2.7547949,0.0005812,-0.0005812,0,2.2653165,0.2588784,-0.2588784,0,1434.2026954,161.70987,-161.70987,0,3.7424744,1.1032652,-1.1032652,0,551.092681,,,,1235.7366017,,,,11.5702,0.006,-0.006,0,254.558,3.1495,-3.1495,0,5531.0,124.344,-124.344,0,4.44591,0.0844197,-0.0844197,0,0.977544,0.0509748,-0.0509748,0,2024-12-13 00:35:53,2024-12-13 12:02:59,549.7680698427524 ppm,2.872311146634817
4643.02,270355392,PC,02h08m52.31s,32.217966,+04d18m24.94s,4.306928,-19.526,0.074,-0.074,0.0,119.094,0.065,-0.065,0.0,2458415.854932,0.002463,-0.002463,0,10.7387039,2.84e-05,-2.84e-05,0,1.5317637,0.3228867,-0.3228867,0,803.3539058,101.40615,-101.40615,0,1.7168904,0.2787153,-0.2787153,0,8.4213145,,,,434.4749293,,,,10.6127,0.007,-0.007,0,40.1036,0.06965,-0.06965,0,3782.0,157.0,-157.0,0,4.72167,0.0087074,-0.0087074,0,0.518021,0.0153843,-0.0153843,0,2022-04-20 20:40:07,2024-12-10 12:03:04,335.9076031220714 ppm,1.6532003367560986
6640.01,167654347,PC,06h50m09.76s,102.540676,-63d27m56.16s,-63.465599,10.318,0.031,-0.031,0.0,40.495,0.024,-0.024,0.0,2460128.654886,0.003655,-0.003655,0,16.9356875,6.07e-05,-6.07e-05,0,3.256,1.152,-1.152,0,2618.0,283.445,-283.445,0,3.59731,0.345185,-0.345185,0,26.8131,,,,633.0,,,,12.392,0.006,-0.006,0,201.413,0.5895,-0.5895,0,4758.0,121.4,-121.4,0,4.62,0.09,-0.09,0,0.71,0.05,-0.05,0,2023-08-15 20:53:48,2024-12-10 12:03:04,883.7391330250472 ppm,3.311454842260256
3493.01,203377303,PC,13h43m11.77s,205.799033,-22d35m07.6s,-22.585444,43.375,0.077,-0.077,0.0,-72.227,0.073,-0.073,0.0,2459313.043598,0.001541,-0.001541,0,8.159487,2.5e-05,-2.5e-05,0,4.3972747,0.3399734,-0.3399734,0,757.1865282,32.76288,-32.76288,0,3.3709444,0.922109,-0.922109,0,236.8223938,,,,1000.5192324,,,,8.7028,0.006,-0.006,0,96.7224,0.40065,-0.40065,0,5860.0,126.031,-126.031,0,4.29672,0.07941,-0.07941,0,1.2115099,0.0594473,-0.0594473,0,2021-06-21 18:48:11,2024-12-09 12:03:28,117.56206614354562 ppm,3.470239376216001
1057.01,323132914,PC,08h31m59.26s,127.996917,-78d24m27.23s,-78.407564,117.721,0.081,-0.081,0.0,-24.565,0.076,-0.076,0.0,2458607.350901,0.00308,-0.00308,0,51.1701501,0.0001962,-0.0001962,0,6.6641048,0.2877187,-0.2877187,0,851.4547808,36.121876,-36.121876,0,2.9366826,0.26575,-0.26575,0,11.2148229,,,,466.7322968,,,,9.4091,0.006,-0.006,0,98.2855,0.26725,-0.26725,0,5599.0,187.0,-187.0,0,4.46138,0.26998,-0.26998,0,0.943356,0.0456583,-0.0456583,0,2019-08-16 20:20:47,2024-12-05 16:02:02,189.627497881845 ppm,2.7610472565182653
1083.01,322270620,PC,19h47m17.33s,296.822194,-87d19m22.12s,-87.32281,-82.691,0.045,-0.045,0.0,-290.716,0.055,-0.055,0.0,2458627.915974,0.002201,-0.002201,0,12.9802953,3.43e-05,-3.43e-05,0,2.5034417,0.8578907,-0.8578907,0,2407.2608671,199.78712,-199.78712,0,2.4241912,1.6760336,-1.6760336,0,4.7341229,,,,376.2093904,,,,12.0936,0.007,-0.007,0,68.9109,0.125,-0.125,0,3614.0,64.0,-64.0,0,4.81257,0.359456,-0.359456,0,0.491323,0.0146852,-0.0146852,0,2019-08-16 20:20:47,2024-12-05 16:02:02,2009.620616492725 ppm,2.6983745108249657
1208.02,273985865,PC,02h02m02.1s,30.508742,-83d13m40.66s,-83.227962,9.213,0.036,-0.036,0.0,40.384,0.037,-0.037,0.0,2458331.120311,0.002619,-0.002619,0,10.983042,2.98e-05,-2.98e-05,0,3.7478987,0.278065,-0.278065,0,725.1724567,47.784836,-47.784836,0,2.5070075,0.2384491,-0.2384491,0,62.2119369,,,,716.2888325,,,,10.5924,0.006,-0.006,0,134.757,0.3595,-0.3595,0,5626.0,188.0,-188.0,0,4.56195,0.291123,-0.291123,0,0.823019,0.0405528,-0.0405528,0,2021-07-08 23:15:53,2024-12-05 16:02:02,879.4353130912314 ppm,2.6343616524775344
2238.01,231077395,PC,04h30m37.87s,67.657808,-70d21m17.68s,-70.35491,0.544,0.046,-0.046,0.0,-16.269,0.055,-0.055,0.0,2459965.35036,0.003632,-0.003632,0,3.3904897,1.38e-05,-1.38e-05,0,2.878,0.239,-0.239,0,260.0,0.237363,-0.237363,0,2.40673,0.126479,-0.126479,0,764.344,,,,1464.0,,,,10.7188,0.006,-0.006,0,285.78,2.071,-2.071,0,6113.8,107.4,-107.4,0,4.19,0.08,-0.08,0,1.43,0.06,-0.06,0,2020-09-18 21:10:23,2024-12-05 16:02:02,314.45881246378764 ppm,2.283601375262302
240.01,101948569,PC,00h59m01.18s,14.75491,-44d09m39.13s,-44.160869,27.398,0.03,-0.03,0.0,-10.245,0.032,-0.032,0.0,2458360.114761,0.004079,-0.004079,0,19.4723016,7.66e-05,-7.66e-05,0,4.2893299,0.363308,-0.363308,0,1766.1828394,158.4359,-158.4359,0,3.6117414,0.3954969,-0.3954969,0,9.9883786,,,,453.4125095,,,,10.7011,0.006,-0.006,0,74.881,0.1538,-0.1538,0,4333.0,173.0,-173.0,0,4.5109,0.370952,-0.370952,0,0.702945,0.0597739,-0.0597739,0,2018-11-29 21:52:42,2024-12-05 16:02:02,404.37580124744636 ppm,3.899007259956906
2441.01,219175972,PC,06h05m38.44s,91.410152,-51d40m46.61s,-51.679614,-55.154,0.055,-0.055,0.0,128.546,0.067,-0.067,0.0,2458335.504214,0.002008,-0.002008,0,12.8900899,3.19e-05,-3.19e-05,0,2.5413229,0.249847,-0.249847,0,3520.6971104,210.08447,-210.08447,0,2.9698317,0.2982944,-0.2982944,0,4.1214233,,,,363.3971818,,,,12.8332,0.007,-0.007,0,84.5243,0.1908,-0.1908,0,3478.0,157.0,-157.0,0,4.76582,0.0069946,-0.0069946,0,0.46769,0.0140024,-0.0140024,0,2021-01-06 21:28:53,2024-12-05 16:02:02,1304.694244977043 ppm,3.018427391716556
249.01,179985715,PC,00h56m19.21s,14.080026,-38d56m57.24s,-38.949234,-71.222,0.041,-0.041,0.0,-122.939,0.041,-0.041,0.0,2458359.541515,0.001797,-0.001797,0,6.6153188,1.58e-05,-1.58e-05,0,2.3345844,0.5667336,-0.5667336,0,1341.3720224,113.13925,-113.13925,0,2.2695325,1.3897461,-1.3897461,0,25.0078015,,,,570.3462995,,,,11.2738,0.006,-0.006,0,70.6272,0.15645,-0.15645,0,4157.0,171.0,-171.0,0,4.59257,0.222882,-0.222882,0,0.603418,0.0595176,-0.0595176,0,2018-11-29 21:52:42,2024-12-05 16:02:02,565.1534511602263 ppm,2.9516298894944604
4302.01,182078202,PC,00h58m56.68s,14.736175,-76d35m23.61s,-76.589893,167.08,0.112,-0.112,0.0,-46.002,0.061,-0.061,0.0,2458347.763724,0.003551,-0.003551,0,38.7619532,0.0001249,-0.0001249,0,4.5738199,0.530103,-0.530103,0,785.4007844,55.585663,-55.585663,0,2.5255313,0.8263592,-0.8263592,0,13.958848,,,,492.9832275,,,,10.2891,0.006,-0.006,0,132.802,0.7175,-0.7175,0,5653.0,124.84,-124.84,0,4.55306,0.0766456,-0.0766456,0,0.876001,0.0424071,-0.0424071,0,2021-07-19 00:13:44,2024-12-05 16:02:02,282.03105801702316 ppm,2.750856997053828
4315.01,139148528,PC,22h58m29.51s,344.622965,-44d43m00.97s,-44.716935,42.234,0.067,-0.067,0.0,-15.407,0.069,-0.069,0.0,2458326.328277,0.00273,-0.00273,0,8.2861614,2.96e-05,-2.96e-05,0,3.436315,0.9879753,-0.9879753,0,617.1152562,62.046642,-62.046642,0,2.2912229,2.7614646,-2.7614646,0,109.7988765,,,,825.5991243,,,,10.2768,0.006,-0.006,0,134.093,1.324,-1.324,0,5809.0,190.0,-190.0,0,4.56733,0.290406,-0.290406,0,0.914215,0.0492286,-0.0492286,0,2021-07-19 00:13:44,2024-12-05 16:02:02,262.4445373524522 ppm,4.9304227851676865
4343.01,278988097,PC,06h47m19.34s,101.830564,-56d37m03.01s,-56.617503,-8.744,0.053,-0.053,0.0,55.104,0.049,-0.049,0.0,2458411.639191,0.002554,-0.002554,0,11.5418525,3.78e-05,-3.78e-05,0,2.9492981,0.7750815,-0.7750815,0,415.9874628,41.335728,-41.335728,0,1.8822681,2.0276148,-2.0276148,0,92.6547078,,,,791.2917217,,,,11.255,0.006,-0.006,0,242.572,1.276,-1.276,0,6112.0,130.898,-130.898,0,4.5884,0.0805274,-0.0805274,0,0.901955,0.0413141,-0.0413141,0,2021-07-28 19:58:06,2024-12-05 16:02:02,399.695060463895 ppm,2.1303669179348335
4348.01,350299588,PC,05h35m38.39s,83.90994,-57d08m19.07s,-57.13863,41.302,0.042,-0.042,0.0,-29.11,0.044,-0.044,0.0,2458507.657689,0.008877,-0.008877,0,602.2450921,0.0176213,-0.0176213,0,9.0912461,0.9257734,-0.9257734,0,220.3440139,28.198227,-28.198227,0,2.8742544,1.3228551,-1.3228551,0,2.036164,,,,304.6652609,,,,8.3987,0.006,-0.006,0,136.786,0.457,-0.457,0,6128.0,132.772,-132.772,0,3.96225,0.0826951,-0.0826951,0,1.8626699,0.086721,-0.086721,0,2021-07-28 19:58:07,2024-12-05 16:02:02,99.87986239129737 ppm,4.094251752528995
4349.01,313889049,PC,00h00m31.1s,0.129574,-26d13m51.9s,-26.231082,278.218,0.073,-0.073,0.0,105.663,0.055,-0.055,0.0,2458355.68965,0.005415,-0.005415,0,749.1605231,0.0080429,-0.0080429,0,4.9894211,0.7835969,-0.7835969,0,1750.9801691,189.76117,-189.76117,0,2.343896,0.9431504,-0.9431504,0,0.033452,,,,109.0750517,,,,11.7463,0.006,-0.006,0,72.4603,0.2199,-0.2199,0,3851.0,125.312,-125.312,0,4.71539,0.135062,-0.135062,0,0.558169,0.0637437,-0.0637437,0,2021-07-28 19:58:07,2024-12-05 16:02:02,922.3261202654514 ppm,2.096677638408459
4360.01,52307802,PC,01h26m52.62s,21.71927,-68d38m04.28s,-68.634522,-122.555,0.078,-0.078,0.0,-59.979,0.065,-0.065,0.0,2458328.291306,0.001176,-0.001176,0,3.0749507,8.6e-06,-8.6e-06,0,1.2179384,0.1738349,-0.1738349,0,1979.2841401,210.5592,-210.5592,0,1.6050039,0.1658095,-0.1658095,0,12.6973754,,,,481.4467281,,,,12.747,0.007,-0.007,0,43.2301,0.07705,-0.07705,0,3246.0,157.0,-157.0,0,4.91671,0.0047144,-0.0047144,0,0.308247,0.0092169,-0.0092169,0,2021-08-06 01:36:49,2024-12-05 16:02:02,1312.7645805670777 ppm,1.4910249909884974
4372.01,401980624,PC,14h35m25.32s,218.855499,-76d12m50.74s,-76.214095,-34.4,2.6,-2.6,0.0,-1.9,2.4,-2.4,0.0,2460089.735837,0.003223,-0.003223,0,3.2751914,1.32e-05,-1.32e-05,0,2.439,0.617,-0.617,0,827.0,46.078,-46.078,0,2.81574,,,0,457.343,,,,,,,,10.4286,0.006,-0.006,0,150.664,,,0,5496.0,,,0,,,,0,1.03,,,0,2021-08-13 00:02:30,2024-12-05 16:02:02,276.10908841539253 ppm,
4402.01,197807778,PC,03h34m01.15s,53.504784,-54d22m00.44s,-54.36679,22.201,0.039,-0.039,0.0,-43.72,0.051,-0.051,0.0,2458355.49119,0.002593,-0.002593,0,3.6989939,2.11e-05,-2.11e-05,0,3.1680872,0.794092,-0.794092,0,198.9402668,27.272593,-27.272593,0,1.6399568,3.0148604,-3.0148604,0,600.2525597,,,,1262.4182224,,,,9.8429,0.006,-0.006,0,151.543,0.485,-0.485,0,5811.0,126.011,-126.011,0,4.33357,0.0762952,-0.0762952,0,1.15018,0.0527035,-0.0527035,0,2021-08-27 00:57:34,2024-12-05 16:02:02,200.95900228869317 ppm,3.7075445348264884
4403.01,350931281,PC,06h02m50.43s,90.71014,-55d31m58.55s,-55.532931,-3.205,0.044,-0.044,0.0,41.745,0.039,-0.039,0.0,2459036.762645,0.002064,-0.002064,0,4.4620528,2.09e-05,-2.09e-05,0,4.3381703,0.4179163,-0.4179163,0,289.9548667,17.081924,-17.081924,0,3.0395927,1.2373861,-1.2373861,0,1062.111837,,,,1456.0031408,,,,10.7888,0.006,-0.006,0,339.264,2.196,-2.196,0,5515.2,119.3,-119.3,0,3.91,0.37,-0.37,0,1.72395,0.0832236,-0.0832236,0,2021-08-27 00:57:35,2024-12-05 16:02:02,304.89468160201034 ppm,1.9075029498038703
4405.01,177254988,PC,06h46m22.88s,101.595337,-75d26m38.86s,-75.444127,41.801,0.021,-0.021,0.0,44.798,0.03,-0.03,0.0,2459039.641828,0.001805,-0.001805,0,5.9214231,1.87e-05,-1.87e-05,0,2.2680522,0.1980157,-0.1980157,0,1221.9430373,75.86782,-75.86782,0,2.8781652,0.3193077,-0.3193077,0,48.1558813,,,,671.8651016,,,,12.3813,0.006,-0.006,0,155.501,0.309,-0.309,0,4361.0,128.258,-128.258,0,4.59663,0.103323,-0.103323,0,0.687025,0.0593969,-0.0593969,0,2021-08-27 01:10:50,2024-12-05 16:02:02,814.1478833824302 ppm,2.9640191021933564
4407.01,207238953,PC,03h20m52.75s,50.21978,-56d04m18.19s,-56.071719,45.882,0.05,-0.05,0.0,11.012,0.045,-0.045,0.0,2459089.90229,0.00221,-0.00221,0,7.1366507,3.54e-05,-3.54e-05,0,2.1906434,0.2965105,-0.2965105,0,768.4493836,80.66003,-80.66003,0,3.3078706,0.3950667,-0.3950667,0,170.5007507,,,,921.6187961,,,,10.9015,0.006,-0.006,0,199.286,0.9925,-0.9925,0,5559.0,130.709,-130.709,0,4.41401,0.0813556,-0.0813556,0,1.01775,0.0521809,-0.0521809,0,2021-08-27 01:10:51,2024-12-05 16:02:02,541.7199472027589 ppm,3.2150192288658155
4408.01,260189643,PC,06h12m43.35s,93.180626,-57d18m51.87s,-57.314409,-16.392,0.027,-0.027,0.0,56.681,0.03,-0.03,0.0,2459036.341758,0.000803,-0.000803,0,2.054238,5.9e-06,-5.9e-06,0,1.2287948,0.1185965,-0.1185965,0,1994.0593535,131.50002,-131.50002,0,3.5135858,0.2499974,-0.2499974,0,182.7664593,,,,937.7646859,,,,13.2896,0.006,-0.006,0,234.682,0.8225,-0.8225,0,4389.0,122.0,-122.0,0,4.64365,,,0,0.655595,,,0,2021-08-27 01:10:51,2024-12-05 16:02:02,1608.5366102591613 ppm,3.4410992596443317
4561.01,33716474,PC,04h03m50.85s,60.961895,-76d01m17.25s,-76.021457,28.616,0.035,-0.035,0.0,93.101,0.033,-0.033,0.0,2458330.062409,0.002271,-0.002271,0,8.9356558,2.56e-05,-2.56e-05,0,1.9539147,0.3646742,-0.3646742,0,420.5298106,41.917236,-41.917236,0,2.0224563,0.3929908,-0.3929908,0,91.9623692,,,,789.8093802,,,,11.0559,0.006,-0.006,0,179.008,0.5605,-0.5605,0,5631.0,128.852,-128.852,0,4.57723,0.0756473,-0.0756473,0,0.851957,0.0414372,-0.0414372,0,2021-10-28 01:52:38,2024-12-05 16:02:02,337.48544254933836 ppm,1.6933525316603208
4566.01,269728501,PC,03h47m04.77s,56.769865,-79d20m03.56s,-79.334322,79.983,0.053,-0.053,0.0,37.745,0.044,-0.044,0.0,2459036.380129,0.001389,-0.001389,0,2.0844882,9.6e-06,-9.6e-06,0,1.5541575,0.3511409,-0.3511409,0,609.0046533,56.20136,-56.20136,0,1.881105,1.3099535,-1.3099535,0,220.7698145,,,,983.115793,,,,11.5832,0.006,-0.006,0,118.765,0.3325,-0.3325,0,4443.39,115.215,-115.215,0,4.57662,0.0943553,-0.0943553,0,0.713304,0.0541357,-0.0541357,0,2021-10-28 01:52:39,2024-12-05 16:02:02,459.3133551558546 ppm,1.108913162546942
4567.01,307849973,PC,08h34m01.58s,128.506585,-66d46m06.78s,-66.768549,63.377,0.041,-0.041,0.0,-37.33,0.036,-0.036,0.0,2458543.862361,0.000989,-0.000989,0,0.8409429,9.6e-06,-9.6e-06,0,1.1780506,0.2277376,-0.2277376,0,549.3465906,61.402676,-61.402676,0,1.6732084,0.2870024,-0.2870024,0,331.5613798,,,,1088.3303343,,,,11.9212,0.007,-0.007,0,91.313,0.19435,-0.19435,0,3830.0,157.0,-157.0,0,4.64404,0.0109469,-0.0109469,0,0.608498,0.0180226,-0.0180226,0,2021-10-28 01:52:40,2024-12-05 16:02:02,570.0182665852261 ppm,1.7606597376307527
4629.01,304339227,PC,18h23m46.35s,275.943112,-68d20m41.82s,-68.34495,-63.515,0.035,-0.035,0.0,-14.805,0.048,-0.048,0.0,2458673.333796,0.00413,-0.00413,0,714.6970956,0.0033424,-0.0033424,0,5.6919436,0.6600726,-0.6600726,0,457.0864505,33.26538,-33.26538,0,2.491011,0.918628,-0.918628,0,0.5647608,,,,221.0985478,,,,8.6577,0.006,-0.006,0,92.0015,0.24925,-0.24925,0,6324.0,196.0,-196.0,0,4.37047,0.285301,-0.285301,0,1.12577,0.0506985,-0.0506985,0,2021-11-19 00:07:18,2024-12-05 16:02:02,156.73582602039082 ppm,3.33495543720539
6702.01,179442778,PC,05h21m17.7s,80.323733,-66d49m59.54s,-66.833206,21.047,0.038,-0.038,0.0,30.102,0.034,-0.034,0.0,2459036.541035,0.006998,-0.006998,0,2.1874712,2.53e-05,-2.53e-05,0,6.154356,0.7265069,-0.7265069,0,768.888544,84.39884,-84.39884,0,3.3333783,5.065144,-5.065144,0,200.423599,,,,959.6369543,,,,12.9757,0.006,-0.006,0,188.499,0.717,-0.717,0,4454.0,122.71,-122.71,0,4.59483,0.0976288,-0.0976288,0,0.698505,0.0561809,-0.0561809,0,2023-10-05 21:57:58,2024-12-05 16:02:02,1729.0086468938568 ppm,2.2806845629475383
6703.01,255560319,PC,06h24m17.19s,96.071638,-53d34m32.49s,-53.575693,-39.515,0.045,-0.045,0.0,57.25,0.062,-0.062,0.0,2458365.827298,0.016335,-0.016335,0,49.6178223,0.0007248,-0.0007248,0,14.0758927,0.6766923,-0.6766923,0,88.0818849,10.856347,-10.856347,0,2.4730956,0.5435398,-0.5435398,0,72.767119,,,,744.9095545,,,,8.4379,0.006,-0.006,0,151.189,0.565,-0.565,0,5494.7,106.726,-106.726,0,3.63775,0.0743375,-0.0743375,0,2.46205,0.118015,-0.118015,0,2023-10-05 21:57:58,2024-12-05 16:02:02,123.06230863535035 ppm,1.9513733292338113
6708.01,269849065,PC,04h36m34.7s,69.144564,-81d17m34.59s,-81.292943,78.376,0.077,-0.077,0.0,161.635,0.091,-0.091,0.0,2458326.156737,0.001933,-0.001933,0,4.2290856,1.14e-05,-1.14e-05,0,1.8943522,0.2139174,-0.2139174,0,2605.430842,309.7241,-309.7241,0,1.915198,0.1754237,-0.1754237,0,8.895495,,,,440.4658878,,,,12.8676,0.007,-0.007,0,49.5741,0.1017,-0.1017,0,3264.0,157.0,-157.0,0,4.90343,0.0030952,-0.0030952,0,0.320782,0.0096852,-0.0096852,0,2023-10-05 21:59:27,2024-12-05 16:02:02,1720.6089845102968 ppm,1.9960230228067146
703.02,237928815,PC,03h51m59.96s,57.999823,-59d52m56.79s,-59.882442,28.775,0.055,-0.055,0.0,32.674,0.058,-0.058,0.0,2458370.302728,0.002881,-0.002881,0,22.5682711,6.45e-05,-6.45e-05,0,4.9745502,0.3672092,-0.3672092,0,869.846616,77.67697,-77.67697,0,2.479501,2.229857,-2.229857,0,31.9256027,,,,606.2538727,,,,10.2036,0.006,-0.006,0,120.984,0.5465,-0.5465,0,5384.0,185.0,-185.0,0,4.54758,0.368997,-0.368997,0,0.852304,0.147665,-0.147665,0,2019-04-30 13:04:28,2024-12-05 16:02:02,223.71473499362367 ppm,0.4469498094764699
711.02,38510224,PC,04h10m03.87s,62.516131,-61d56m33.6s,-61.942668,5.702,0.04,-0.04,0.0,-47.955,0.053,-0.053,0.0,2458342.537652,0.004037,-0.004037,0,35.9432773,0.0001315,-0.0001315,0,2.7244261,0.3590009,-0.3590009,0,1178.967443,109.010864,-109.010864,0,2.7375059,0.4681154,-0.4681154,0,4.2586368,,,,366.384759,,,,11.7481,0.006,-0.006,0,118.28,0.3065,-0.3065,0,4356.0,173.0,-173.0,0,4.60471,0.2,-0.2,0,0.681407,0.078794,-0.078794,0,2021-07-08 23:15:53,2024-12-05 16:02:02,472.38156893948553 ppm,2.743406856034287
788.01,349829627,PC,07h34m46.87s,113.695288,-61d14m24.24s,-61.240068,-31.077,0.055,-0.055,0.0,-36.691,0.044,-0.044,0.0,2458329.387247,0.002222,-0.002222,0,6.4872362,2.01e-05,-2.01e-05,0,2.5986372,0.2987767,-0.2987767,0,112.7687265,9.936348,-9.936348,0,3.2602447,0.5036938,-0.5036938,0,284.7722987,,,,1047.7174682,,,,9.0255,0.006,-0.006,0,184.204,0.849,-0.849,0,4997.0,172.0,-172.0,0,3.45154,0.335717,-0.335717,0,2.56864,,,0,2019-06-14 18:35:01,2024-12-05 16:02:02,131.28696119851253 ppm,3.1313321251258297
807.01,30853470,PC,05h03m39.82s,75.915921,-66d39m17.72s,-66.654923,45.263,0.043,-0.043,0.0,54.406,0.046,-0.046,0.0,2458327.653935,0.001442,-0.001442,0,5.2702557,1.2e-05,-1.2e-05,0,2.0186676,0.304843,-0.304843,0,511.6141762,34.62082,-34.62082,0,1.6776468,0.8097476,-0.8097476,0,70.6617951,,,,739.4620938,,,,11.3042,0.006,-0.006,0,106.984,0.2685,-0.2685,0,4662.0,174.0,-174.0,0,4.56787,0.2,-0.2,0,0.693074,0.0804573,-0.0804573,0,2019-06-14 18:35:01,2024-12-05 16:02:02,1255.5249828040903 ppm,2.143799178027492
872.02,220459826,PC,04h59m28.36s,74.868182,-55d55m44.62s,-55.92906,19.247,0.042,-0.042,0.0,33.917,0.048,-0.048,0.0,2458415.298849,0.000945,-0.000945,0,4.9727711,1.03e-05,-1.03e-05,0,0.7889782,0.2726167,-0.2726167,0,825.5374706,100.82591,-100.82591,0,2.6058369,0.7368774,-0.7368774,0,103.8789635,,,,814.2385337,,,,11.8348,0.006,-0.006,0,179.254,0.692,-0.692,0,4872.54,125.0,-125.0,0,4.68951,0.2,-0.2,0,0.75636,0.0519875,-0.0519875,0,2021-07-08 23:15:53,2024-12-05 16:02:02,611.8129125209798 ppm,2.236061602373078
188.01,280830734,APC,02h58m13.34s,44.555588,-70d45m38.83s,-70.760786,33.499,0.048,-0.048,0.0,38.324,0.045,-0.045,0.0,2458325.775309,0.000491,-0.000491,0,1.1619531,6e-06,-6e-06,0,0.95926,0.1395011,-0.1395011,0,331.6208111,22.630205,-22.630205,0,3.4842503,0.4876575,-0.4876575,0,7309.4764762,,,,2358.2580075,,,,9.4668,0.006,-0.006,0,210.812,1.107,-1.107,0,6340.3,204.0,-204.0,0,4.18,0.27,-0.27,0,1.66089,0.114533,-0.114533,0,2018-11-03 00:53:39,2024-12-03 16:02:01,167.61962948344768 ppm,3.938313925768374
1773.01,332064670,KP,08h52m35.24s,133.146837,+28d19m47.33s,28.329815,-485.872,0.134,-0.134,0.0,-233.651,0.109,-0.109,0.0,2458870.692828,0.000116,-0.000116,0,0.7365463,9e-07,-9e-07,0,1.5732208,0.0293747,-0.0293747,0,384.6733121,4.190644,-4.190644,0,2.0231121,0.1825726,-0.1825726,0,2657.8322415,,,,1831.2668801,,,,5.2058,0.006,-0.006,0,12.5855,0.01235,-0.01235,0,5250.0,147.6,-147.6,0,4.42,0.09,-0.09,0,0.963515,0.0654472,-0.0654472,0,2020-03-12 15:35:30,2024-11-26 16:02:02,67.45062387660457 ppm,1.884543393401704
